Anecdote,Testimony,Statistics/Study,Assumption,Other,None,Definition,text,wording,content
0.980630099773407,0.0049894512630999,0.0039583966135978,0.0067357360385358,0.0017549296608194,0.0011751506244763,0.0007562672253698,"Nobles were the only ont that could hold goverment posts. The pharaoh ensured that taxes were collected. Soilders fought in war and sometimes when they were free they would supervise the paesants, farmers, and slaves. Craftmen made and sold jewlery, pottery, papyrus, products, tools and other useful things. Slaves toiled at the discretion of the pharaoh or nobles. Farmers tended the fields, raised animals, kept canals and reservoirs in good order, worked in the stone quarries, and built the royal monuments.",-0.0856529291942516,0.467721989566616
0.0026223578024655,0.000786731718108,0.0002686857769731,0.9891480803489684,0.0010923781665042,0.001936471206136,0.0041451919823884,"Theystarted the Third Wave out and no one really understood or wanted to go along with it. But as they kept using it, it became stronger and stronger as they used different expierments to help the Third Wave become stronger.",-0.620512131608245,-1.29592196562415
0.9814231991767884,0.005216593388468,0.0042668497189879,0.0053110006265342,0.0018192562274634,0.00123351754155,0.0007296582916751,"They were many different social classes. The pharaohs , the egiptian society, the nobles, the priests,soldiers, farmers, social mobility. The Eyiptian society had many structures that looks like pyiramids. The nobles were responsible for holding the government and the priestsare responsibles for pleasing the gods. Farmers tended the fields and raised animals. ",-0.409479638166746,-0.0129571897677794
0.0015542973997071,0.0005732686258852,0.0001882108626887,0.9879990816116332,0.0012114058481529,0.0057496922090649,0.0027241581119596,"According to Aristotle an ideal tragedy should involve a complex and layered plot, there must be the fall of a hero, and a tragic ending.  The author should try to encite pity and fear.  By this he means that people should feel bad for the main character as well as being scared of the events that occurred.  The change of fortune should be from good to bad due to a poor decision made by the character.",0.380537638762288,0.205682506482641
0.0014080759137868,0.0005803612875752,0.0001914235472213,0.9867004156112672,0.0013307947665452,0.0072164922021329,0.0025725013110786,"It should be  a complex plan that also excites fear and pity, change of fortune presented must not be the spectacle of a virtuous man brought from prosperity to adversity.",-1.46124482282529,-1.54716321678788
0.979848325252533,0.0049304361455142,0.0038625828456133,0.0076480931602418,0.0017510481411591,0.0011802059598267,0.0007793453405611,"The ancient Egyptian system of goverment is involved is different social classes.At the top of the classes were their leaders pharaohs they had power over their subjects, the pharaohs directed the army in case of a foreign threat or an internal conflict. They were working with the vizier were sribes who kept government records, Those high-leavel employees had mastered a rare skill in ancient Egypt they could read and write.Right below the pharaoh were Nobles and priests, only Nobles could hold government post in these postitions they profited from tributes and paid to the pharaohs.At the bottom of the social struture were Slaves and Farmers, Slavery become the fate of those captured as prisoners in the war. They were forced to work on building projects.Social mobillity was not impossible, A small number of peasants and farmers moved up the economic ladder, familys saved money to send their sons to vilage schools to learn trades.",-0.64534372843799,2.20464026582261
0.9811944365501404,0.0051793176680803,0.0041857180185616,0.0057131699286401,0.0017927715089172,0.0011794449528679,0.0007551517919637,Well the pharaoh rules the whole empire. Then the visier who has to is a tax super visier. Kind of like the pharaohs assistent. Scribes had to write the goverment records. Then was the priests and powerful nobles The powerful nobles were the only ones who could hold goverment posts. The priests were there to please the gods. Next were the soldiers who fought in the wars and protected Anchient Egypt.,0.0347199454741653,0.622715896629557
0.0017979340627789,0.0008165279286913,0.0002853774349205,0.9886026382446288,0.0012472295202314,0.0023966829758137,0.0048535773530602,"One main element of an ideal tragedy is that of a single unified plot.  This means that the story follows the actions and resolution of the main character only, and focuses on the character's change of fortune froom good to bad. Another element most crucial to a tragedy is that the plot must incite both fear and pity for all who watch the play. If the play ends with a ""feel good"" moment, then it has failed as a tragedy, as it doesn't incite fear and pity. The purpose of tragedy is not to  satisfy some moral sense, but to inspire feelings appropriate to witnessing a tragedy, to experience a ""cleansing"" of watching someone else suffer.  Lastly, an ideal tragedy must have a protagonist that is not overly righteous or holy, but is not depraved; the character is somewhat middle of the road.  By having the character behave in this way it makes the story more realistic and true, making the character's journey that much more engaging for the audience.  When the audience sees a tragic event occur to a plausible character because of a mistake or slight misfortune, the feeling of tragedy is heightened because it seems more true.",3.51775345440415,3.34823182563613
0.001427273498848,0.0007048643310554,0.0002435198257444,0.9605634212493896,0.0023098823148757,0.0318031497299671,0.0029478503856807,"The second rank comes the kind of tragedy which some place first. A well-constructed plot should be single in its tissue, rather than double as some maintian. A perfect tragedy should be arranged not on the simple but on the somplex plan. ",-1.46124482282529,-1.54716321678788
0.020140865817666,0.0013737520202994,0.0005075138178654,0.971336543560028,0.0012747230939567,0.0014761290512979,0.0038904254324734,"In paragraph 2 they would use soda to hide the sourness of the meat.""found sour, and how they would rub it up with soda to take away the smell.""They would use some type of pickle to hide the spoiled and odored ham.' And yet, in spite of this, there would be hams found spoiled, some of them with an odor so bad that a man could hardly bear to be in the room with them. To pump into these the packers had a second and much stronger pickle which destroyed the odor.""",-0.957790094718248,-0.845437291832408
0.9709488749504088,0.0105159906670451,0.0113359848037362,0.0021727655548602,0.0027748423162847,0.0010365017224103,0.0012150126276537,"The different social classes, gods, pharaohs, nobles, priests, viziers, scribes, merchants, storekeepers, farmers, and slaves, were involved in this government because their rulers had many responsibilities such as protection, directing the army, law enacting, and storing grain for food during a famine. The author wrote,"" ...they entrusted their rulers with many responsibilities. Protection was at the top of the list. The pharaoh directed the army in case of a foreign threat or an internal conflict. All laws were enacted at the discretion of the pharaoh. Each farmer paid taxes in the form of grains, which were stored in the pharaoh's warehouses. This grain was used to feed the people in the event of a famine."" For example, they had responsibilities to fulfill for the people of ancient Egypt to reside there happily.",0.380537638762288,0.205682506482641
0.9808173179626464,0.0062066284008324,0.0055164606310427,0.0033128669019788,0.0020674529951065,0.001351872109808,0.0007274457020685,The Third wave was a part of  a nationwide movement and that on the next day a presidential candidate of the movement would publicly announce its existence on television.,-1.46124482282529,-1.54716321678788
0.0015615944284945,0.0009171643177978,0.0003246792766731,0.9863460659980774,0.0014294787542894,0.0026588339824229,0.0067622205242514,"make actions that provide exiting and fearful emotions, change of fortune should be from good to bad and a virtuous man brought from prospierty to adversity. ",-1.54528685350164,-0.794026362056302
0.0034356645774096,0.000703060242813,0.0002340562496101,0.9895445704460144,0.0009808148024603,0.0020701854955404,0.0030316887423396,"The factories would cover up spolied meat in many ways. Some ways were mixing fresh meat with old meat and using chemicals to alter the order and apperience of the meat. ""also of all the miracles of chemistry which they performed, giving to any sort of meat, fresh or salted, whole or chopped, any color and any flavor and any odor they chose. "" The factries would take advantage selling under the meat under different names. ",0.503832933489619,-0.0938138317174397
0.9431016445159912,0.0049664182588458,0.0031804994214326,0.0439718477427959,0.0020044788252562,0.0013475558953359,0.0014275849098339,"I think the third wave developed over a short period of time because it talks about the actons that's happening and action's of alot of people can encourage singlle people that's by themselves. And i also say this because in the story it says ""History teacher Ron Jones, finding himself unable to explain to his students how people throughout history followed the crowd even when terrible things were happening, decided to demonstarte it to his students through an experiment"".",-1.0896251196237,-0.579392237277158
0.9759471416473388,0.0047159707173705,0.0034388492349535,0.012270975857973,0.0016827358631417,0.0010549398139119,0.0008894165512174,"One of the reasons The Third Wave developed quickly, was because it wasn't just inside the classroom, people talked about it and supported it outside too. Also, he had a specific way to initiate new members into the movement. The experiment ended after Jones thought it was getting too realistic and he told the students about how it was actually an experiment.",1.13326300065856,0.440019660878631
0.0130111956968903,0.0010293668601661,0.0003609952691476,0.9798080325126648,0.0010854409774765,0.0016065035015344,0.0030983972828835,"The factory would cover up spoiled meat by putting soda to hide the smell , even when the odor is so bad they put stronger pickle which destroyed the odor, they would extract  the bone from the bad parts and insert a white-hot iron and sell and call it boneless hams , whole spoiled ham was cut up mixed with half s ton of other meats and sold as sausages,  often times they would dose moldy and white sausages with borax and glycerin and dumped in hoppers and made over again for home consumption. There would be meat kept in dark rat infested rims on the floored piled together covered with dirt, sawdust , rat feces  , dead rats and poisoned bread and all of that would go in the hopper together.  These various ways of covering spoiled meat was very unsanitary and disgusting .",-0.848797562742067,1.87895499355116
0.9812710881233216,0.0056973127648234,0.0048517710529267,0.0043234112672507,0.0019052919233217,0.0012151489499956,0.0007358690490946,When Ron deveopled the third wave it worked so fast because the students became so involved in the expermint that they  were doing everything they were asked to and it brainwashed them because they kept doing the same thing over and over. The experment ended because Ron felt that he was losing control.,0.929809166354487,0.114334388607177
0.001616682158783,0.0016793960239738,0.000915327691473,0.1381554156541824,0.0107788676396012,0.8441020250320435,0.0027523241005837,"A perfect tragedy should, as we have seen, be arranged not on the simple but on the complex plan. A well-constructed plot should, therefore, be single in its issue, rather than double as some maintain.  The change of fortune should be not from bad to good, but, reversely, from good to bad. It should come about as the result not of vice, but of some great error or frailty, in a character either such as we have described, or better rather than worse. ",-1.79549080344932,-0.382272237741744
0.0018601880874484,0.0008200043812394,0.0002848402655217,0.9886228442192078,0.0012337983353063,0.0022989860735833,0.0048793321475386,"the richer and more important people were at the top of the pyramid, the more normal people were in the middle, and the poor people or slaves were at the bottom.",-0.999628686402458,-1.07261303201737
0.0018896464025601,0.0005948631442151,0.0001957900385605,0.989862322807312,0.0010740328580141,0.0036249321419745,0.0027583960909396,"1.  The plot and action is the most important part. The decisions and order of events determine how the tragedy plays out. ""A perfect tragedy should, as we have seen, be arranged not on the simple but on the complex plan. It should, moreover, imitate actions which excite pity and fear, this being the distinctive mark of tragic imitation. "".",-0.594710121694779,0.0888824040334871
0.0031620599329471,0.0009896389674395,0.0003517993027344,0.9868865609169006,0.0012182011269032,0.0016171243041753,0.0057745776139199,"The social structure of ancient Egypt was based offthe pyramid.  For instinse, if you were to be a slave or farmer you would be at the bottem, then if you were a crastmen,  merchant, or made use ful things you were middle class, Then if you were a noble man and prists you were upper class, and if you were a pharaho you were royal!",0.380537638762288,0.205682506482641
0.9785407185554504,0.0048659890890121,0.0037100838962942,0.0092843398451805,0.0017022633692249,0.0010640263790264,0.0008325928356498,"The pharaoh was basically the president, and the priests and nobles were politics.  Egypt is a democratic republic,  and its also one of the best countries in my opinion because, drum roll please ............. it cares about hum rights.",-0.158314617178373,-1.34853953402243
0.0025223493576049,0.0005882200784981,0.000191667524632,0.9901887774467468,0.0009751417674124,0.002995176706463,0.0025387236382812,A true tragedy has three elements 1 the main character has a rank is the best at something 2 the main characters main downfall is a character flaw that's in the wrong place at the wrong time. 3 the audience knows the outcome before the characters in the story. ,0.168544074280091,-0.153454049433642
0.0018572926055639,0.0008316765888594,0.0002904128341469,0.9885267019271852,0.0012386185117065,0.0022723258007317,0.004982987884432,"One out of the three elements of an Ideal tragedy is a single issue. The second of the three elements of an ideal tragedy is that the story should go from good to bad. Finally, the last element of an ideal tragedy is not to have a good ending.",0.0778567006247517,-0.301962052042057
0.0035971228498965,0.0008576840627938,0.0002986172330565,0.9883084297180176,0.0010867329547181,0.0017203624593093,0.0041309334337711,"There would be meat that was sour to be drenched in soda to take away the odor and be sold. This is proven by the quote, ""And yet, in spite of this, there would be hams found spoiled, some of them with an odor so bad that a man could hardly bear to be in the room with them."" There would be water and dirt getting on the meat. This is supported in the text by the quote, ""There would be meat that had tumbled out on the floor, in the dirt and sawdust, where the workers had tramped and spit uncounted billions of consumption germs. There would be meat stored in great piles in rooms; and the water from leaky roofs would drip over it, and thousands of rats would race about on it.""",-0.634924456786451,0.559070107442079
0.5535001158714294,0.0049826595932245,0.0023893651086837,0.4301563799381256,0.0028640064410865,0.0024710290599614,0.0036364214029163,"The experiment was working. The students picked up on it pretty fast. They even recruted more people to join them. However, the experiment had to end because things were getting out of hand. The teacher decided that it would be best for him to end it.",0.547660629074304,-0.376762983040429
0.9399983286857604,0.0132160279899835,0.0109883453696966,0.0267541632056236,0.0032414216548204,0.0006037360872142,0.0051978854462504,"The pyramid is an example of the structure and system of the Egyptian government. The top is where the most valued classes are, but where there are fewer people. As you go down, the lower classes are more in quantity. The first class is where the chain of command occurs; one person, the pharaoh,  rules and commands the country with an assistant, the vizier. The following class were the nobles and priests; they hold government posts and they were expected to please the Gods. The third class were the soldiers; their job was to supervise the farmers and slaves, when not in war, to make sure that the farmers and slaves were working. The last class were slaves and farmers; they needed to take care of farms, raise animals, and needed to work on building projects. They also needed to pay taxes which were a big part of their earnings. Everyone had their part in Egypt and this is how the system of government functioned.",1.45813258821655,2.14523003697537
0.0503625497221946,0.001966961659491,0.0007568905130028,0.939559817314148,0.0015882834559306,0.0015801604604348,0.0041852579452097," All laws were enacted at the discretion of the pharaoh. Each farmer paid taxes in the form of grains, which were stored in the pharaoh’s warehouses. Because the people of Egypt believed that their pharaohs were gods, they entrusted their rulers with many responsibilities. Protection was at the top of the list. ",-1.79549080344932,-0.382272237741744
0.0017113990616053,0.0006393158691935,0.0002132182271452,0.9897553324699402,0.0011279577156528,0.0033267964608967,0.0032260012812912,"They must have a complex plan, the main character, or hero should be brought down by a small flaw or error in judgement, and the fortune of the main character should change from good to bad throughout the tragedy. ",-0.460885992888853,-0.687287542029713
0.0067165181972086,0.0018025790341198,0.0007142322137951,0.9776853919029236,0.0016733577940613,0.0013112052110955,0.0100968051701784,It was a pyrimad sturcture is the beast way to tell the strutcture and it even sayes it here an para.one ''Egyptain society was structure like a pyramid.It was different socail classes becuase people can not go alone without the zivier as a supervizor and says on para.5-6 ''No single person could manage all these duties without assistance.The paraoh appointed a chief minister called a superviser.''.,-0.125597133679325,-0.62764732431351
0.0120800510048866,0.0009655993198975,0.0003350435581523,0.980868935585022,0.0010486615356057,0.0017311664996668,0.0029706929344683,"The three elements of an idel tragedy include a long, complex plot with my twists and turns, encourage feelings of fear and sympathy, and a shock factor.",-1.50507251840997,-1.26421406546489
0.9575749039649964,0.0157367587089538,0.0182141754776239,0.0021518399007618,0.0033546369522809,0.0007078415364958,0.0022597936913371,the egyptian government was like a pyramid. at the top was the pharaoh then the adivsers  and then priests and the nobel men then the skilled workers then the soldiers slav and pesent where at the bottom.,-0.966329824896367,-0.878888575477238
0.0019158761715516,0.0006792432395741,0.000227187963901,0.9898244738578796,0.0011037224903702,0.0027060445863753,0.0035435715690255," The disgusting industry would use every piece of the pig to make money and they would not care for the quality of the meat, such as if the meat was spolied they would simply chop it up into sausages and sell it as stated in paragraph ",-0.796174852098381,-0.746927759745915
0.9779365658760072,0.0047422223724424,0.003508434863761,0.0102103622630238,0.0016855188878253,0.0010638588573783,0.0008529531187377,With spoiled meat they would rub it with soda to take the smell away and sell it to the people. They would also take good meat and mix it with the spoiled meat so no one would notice.,-0.0425161740436652,-0.456955959104999
0.0033213156275451,0.0175192486494779,0.0111003397032618,0.5909677147865295,0.0156048508360981,0.0037752273492515,0.3577113449573517,it is like a pyrimid lower class on the bottem has the most population so it is the biggest part and so on and so on.Just it is like a pyrimid .,-1.46124482282529,-1.54716321678788
0.977637767791748,0.0066690938547253,0.0057627400383353,0.0061186905950307,0.0019233255879953,0.000797887740191,0.0010905722156167,"In the social pyramid of ancient Egypt the pharaoh and those associated with divinity were at the top, and servants and slaves made up the bottom. The Egyptians also elevated some human beings to gods. Their leaders, called pharaohs, were believed to be gods in human form. They had absolute power over their subjects. For example, paragraph 1 it states ""Egyptian society was structured like a pyramid."" This quote shows that the Egyptian structured government ressembles how the pyramids were built. And goes by the rules and expectations of ""the gods."" Ancient Egypt had three main social classes--upper, middle, and lower. The upper class consisted of the royal family, rich landowners, government officials, important priests and army officers, and doctors. The middle class was made up chiefly of merchants, manufacturers, and artisans.",0.459044166864238,1.11296353954564
0.4046773016452789,0.0048034461215138,0.0022425763309001,0.5785117745399475,0.0028959077317267,0.0026591001078486,0.0042098402045667,"    They would use or cover up spoiled meat by using pickle and rubbing it with soda to take away the smell. In the text it states,""The meat that was taken out of pickle would often be found sour, and how they would rub it up with soda to take away the smell.",-0.591787701635864,-0.365607841229535
0.001809726585634,0.0005960106500424,0.0001965581614058,0.9897470474243164,0.001097188447602,0.0037946053780615,0.0027590389363467,"A story with a complex plot shows a character that is not deciphered as bad or good. A tragic ending that is reassembled based on the faulitness of character not personality, creating an ideal tragedy. One most not have predicted resolved storyline. It most be composed of turns and outlies. character must be not too good or bad, doesnt have an ideal personality, and also not an outlier. The ending will leave the audience in a thought of tragedy. ",1.51833395799766,0.476626787263214
0.9813723564147948,0.0048630074597895,0.0038673307280987,0.0060061495751142,0.0018022272270172,0.0014030105667188,0.0006858923588879,"The teacher, Ron Jones, wanted to teach how people followed the crowd. In first day of the experiment, he emphasized simple things such as proper seating, drilled the students, and setted a few rules. In second day, he made up a salute resembling that of the Nazi regime and ordered class members to salute each other even outside the class. In three days, many students joined the class and showed drastic improvement in their academic skills. By the fourth days,  he decided to terminate  the movement because the students became increasingly involved in the project and it became out of control.",0.57649462147374,1.72244769187161
0.8595455288887024,0.0462707243859767,0.0770344212651252,0.0008581893634982,0.0097556123510003,0.0018182335188612,0.0047174571081995," A vizier was the highest official below the pharaoh. Their responsibilities included supervising the country, gathering information from lower supervisors, managing taxes, recording trade, and advising the pharaoh.",0.467502089497559,-1.00194459351196
0.977955400943756,0.0045311236754059,0.0033605613280087,0.010392727330327,0.0017086459556594,0.001278935233131,0.000772614381276,In the beginning of the story is was telling us about how the egyptian society was like a pyramid. In the middle there was alot of figrutive languge. At the end there was the definitions of the words the was hard to pronse.,-0.7141219253225,-0.989939722969547
0.0020845085382461,0.0006530209211632,0.0002180467708967,0.9900065660476683,0.0010630451142787,0.0027546426281332,0.0032201756257563,"A plot that travels from good to bad; where the man in the story begins his journey in a positive way, but ends up with a terrible fate. A story that has only one plot; there is only supposed to be one plot line so as to keep the attention on the main character. Imitation of actions that incite pity and fear; these emotions are what make a tragedy, as they make the audience feel somewhat relatable to the main character.",-0.168733888829912,0.297030624358104
0.980406641960144,0.0047480585053563,0.0036195425782352,0.0075180879794061,0.0017339375335723,0.0012271450832486,0.0007464566733688,"At the top were the gods and pharaohs, Then are nobles and priests. Then was middle class like physicians and craftsmen and women.  At the bottom was slaves and farmers.",-0.7141219253225,-0.989939722969547
0.1894018203020095,0.200536847114563,0.4365755915641784,0.0025054148864001,0.0337286740541458,0.0009862632723525,0.1362653821706771,"The social structure of the ancient Egyptian system included about 4 classes. At the top was the pharaoh, then below them were the nobles and priests, then below them wre the craftsmen, and at the bottom were slaves and farmers. Each of them were respected differently depended on which class you were.  In the text, it states that the Egyptain society was structered like a pryamid because of all the classes.",1.46855185986809,0.499659878594833
0.0018421633867546,0.0005350858555175,0.0001722966262605,0.9890862703323364,0.0010784486075863,0.0049711856991052,0.0023145535960793,One is that it is a comedy that is at the end. The second is that not all happy ending is happy. And last it can be good nor it can be bad to a person with a mistake. ,-0.373230601719483,-1.25318584467569
0.0044771311804652,0.0009241267689503,0.0003190017887391,0.9871477484703064,0.0010978614445775,0.0014895964413881,0.0045445463620126,The factories would give out spoiled meat to the public by taking out the horrible smell and putting them in dirty water to preserve the meat.,-1.54890021399466,-0.981264914141905
0.0018898948328569,0.0006290487945079,0.000208068115171,0.9899919629096984,0.0010799111332744,0.0031284275464713,0.00307261897251,"The government of ancient Egypt had social clsseshere the top led, and the bottom worked. They were abe t work together for the common good of society.",-0.537431171972585,-1.12523060041564
0.9751006960868835,0.0043471343815326,0.0030914074741303,0.0136623345315456,0.001694879727438,0.0012986508663743,0.0008048393647186,"The Third Wave, despite taking place only in a school, grew to be very large and more students that were not inside of Jones' class joined the movement. The increasing number of people saluting each other encouraged others to do so as well. Although, it took such a short period of time because of the large amount of kids already partaking in the experiment. It was ended because of how quickly it grew out of hand and how fast Jones was losing control over the students.",1.75709060343402,1.29673949289705
0.0070893624797463,0.0108090732246637,0.0060000526718795,0.8271280527114868,0.0077339862473309,0.0018268349813297,0.1394126862287521,"In ""Egyptain Social Structure "" Different social  classes are at different levels like a pryaimd. For example, the paraoh and his family are the top. Next, are the goverment and preists then farmers. At the bottom is slaves and servants.",-0.04543859410258,-0.0024657138419762
0.0020810491405427,0.0011420225491747,0.0004186613077763,0.9846328496932985,0.0014957083621993,0.0018260905053466,0.0084036542102694,Basically the company would use chemicals to reuse the sausage no matter how worn out it is. If there are rats in the sausage then they just add the rat to the hoppers.,-0.834494799990917,-1.14493363003249
0.002110376022756,0.0007339428993873,0.0002490736369509,0.989528477191925,0.0011108587495982,0.0023449202999472,0.0039224158972501,"    The structure of the Egyptian government was like a pyramid, worse ranks at the bottom, better ranks at the top.  Here is the structure of the government. ",-1.16978365920044,-1.20457384774869
0.9767463207244872,0.004508392419666,0.0032777518499642,0.0117715606465935,0.0016863573109731,0.00118210085202,0.0008275643340311,"With Mr. Jones being the dictator and having the students follow a set of rules the experiment spreaded because when out of class the students saulted each other and other students started to picked up on this. Also the students form the class made banners to promote their movement. When the experiment started to spread like a wild fire and Mr. Jones started to lose control he had to call an assembly to tell the students of the experiment to demostrate how people willingly create a sense of superiortiy over others, and how this can lead people to justify doing horribel things in the name of the state's honor. ",2.38944309066188,1.3760827402301
0.0012538110604509,0.0007089581340551,0.0002450673491694,0.965219497680664,0.0022947571706026,0.0272496305406093,0.0030283748637884,"It should have the Protaganist not be a Good or bad man, but a man inbetween. It should usually have a well single constructed plot that ends in some kind of tragic outcome.  It should not be as humorous, but have humorous elements.",-0.286184343439414,-0.31245352796786
0.0021092356182634,0.0006447914638556,0.0002133636880898,0.9901254177093506,0.0010458036558702,0.0027153610717505,0.0031460176687687,One factor would be to rub it in soda to take away the smell. They would take the ham would be smoked if the smell was relly bad.,-1.46124482282529,-1.54716321678788
0.9790892004966736,0.0054787206463515,0.0044970093294978,0.007040062919259,0.001860101474449,0.0011732205748558,0.0008616978884674,"              To start off I think that the best place to start is at the top. The first person above all people are the gods, Ra, Osiris and Isis. Ra was the sun god, Osiris was the god of resurrection and the dead, and Isis was the goddess of women, fertility, motherhood, and children, as well as protector of the dead.  ",0.670955923801635,-0.676259321240509
0.0016689868643879,0.0007744408212602,0.000268612668151,0.9888544082641602,0.0012415029341354,0.0026999197434633,0.004492103587836,"3 elements of an ideal tragedy, as described by Aristotle are complex arrangements,  a change of fortune, and the main character whose misfortune is brought upon themselves by an error of judgment. Complex arrangments are how the plot is structured, and where are the incidents fall. The change of fortune must be brought upon the character during a good time and give them a bad fortune. Lastly, the change in fortune must be brought upon the character due to some great error in character that they have.",0.62324473711734,0.985008295285594
0.951894223690033,0.0047468696720898,0.0030794108752161,0.0358675047755241,0.0018817681120708,0.0012264685938134,0.0013037860626354,"Well first, the Pharaohs were at the top of this social class list. Egyptians saw Pharaohs as gods ""they entrusted their rulers with many responsibilities ."" The Pharaohs were very powerful beings, once a Pharaoh would die a huge pyramid would be built for their tombs/resting place. The Pharaohs had wharehouses which would store grains that were given by Farmers as taxes.",-0.165811468770997,-0.157459620904918
0.0069588874466717,0.0009159838664345,0.0003163221408613,0.9857306480407716,0.0010347143979743,0.0015196268213912,0.003523972351104,"The expierment developed so quick because the expierment was focusing on strength of an indiviual, This ended because this experiment was demonstrating that this can lead people to jusitfy doing horrible things in the name of the state's honor. ",-0.927076560845392,-0.425248058945738
0.0016487238463014,0.0006408948102034,0.000215385982301,0.9894702434539796,0.0011612263042479,0.0036233926657587,0.0032400961499661,"A tradgedy must be the story of a good man whom the audience cn relate by either being just as moral, or more so than the audience. Secondly, the man must encounter a great misfortune not by wickedness, but by a mistake. And thirdly, the ending must be tragic and bring about pity and/or fear without the merit of anything even bittersweet to redeem moral justice, but only tragic.",0.380537638762288,0.205682506482641
